"entry_id","facet","value"
"pedagogy:social-emotional-learning","recommendationStatus","candidate-default-with-fit-check"
"pedagogy:sociocultural-zpd","layer","theory"
"pedagogy:sociocultural-zpd","grainSize","lesson"
"pedagogy:sociocultural-zpd","maturity","established"
"pedagogy:sociocultural-zpd","tradition","sociocultural"
"pedagogy:sociocultural-zpd","tradition","developmental"
"pedagogy:sociocultural-zpd","domain","general"
"pedagogy:sociocultural-zpd","lifespanStage","cross-lifespan"
"pedagogy:sociocultural-zpd","function","explain"
"pedagogy:sociocultural-zpd","function","collaborate"
"pedagogy:sociocultural-zpd","function","sequence"
"pedagogy:sociocultural-zpd","evidenceStatus","context-dependent"
"pedagogy:sociocultural-zpd","recommendationStatus","contextual-option"
"pedagogy:socioeconomic-context","layer","construct"
"pedagogy:socioeconomic-context","grainSize","program-system"
"pedagogy:socioeconomic-context","maturity","established"
"pedagogy:socioeconomic-context","tradition","critical-equity"
"pedagogy:socioeconomic-context","tradition","developmental"
"pedagogy:socioeconomic-context","domain","general"
"pedagogy:socioeconomic-context","lifespanStage","cross-lifespan"
"pedagogy:socioeconomic-context","function","diagnose"
"pedagogy:socioeconomic-context","function","access"
"pedagogy:socioeconomic-context","function","climate"
"pedagogy:socioeconomic-context","evidenceStatus","strong"
"pedagogy:socioeconomic-context","recommendationStatus","do-not-generalize"
"pedagogy:spaced-repetition-scheduling","layer","tactic"
"pedagogy:spaced-repetition-scheduling","grainSize","micro-move"
"pedagogy:spaced-repetition-scheduling","maturity","established"
"pedagogy:spaced-repetition-scheduling","tradition","cognitive"
"pedagogy:spaced-repetition-scheduling","tradition","behavioral"
"pedagogy:spaced-repetition-scheduling","domain","general"
"pedagogy:spaced-repetition-scheduling","domain","world-language"
"pedagogy:spaced-repetition-scheduling","domain","health"
"pedagogy:spaced-repetition-scheduling","domain","professional-workplace"
"pedagogy:spaced-repetition-scheduling","lifespanStage","secondary"
"pedagogy:spaced-repetition-scheduling","lifespanStage","postsecondary"
"pedagogy:spaced-repetition-scheduling","lifespanStage","adult-workplace"
"pedagogy:spaced-repetition-scheduling","function","practice"
"pedagogy:spaced-repetition-scheduling","function","consolidate"
"pedagogy:spaced-repetition-scheduling","evidenceStatus","strong"
"pedagogy:spaced-repetition-scheduling","recommendationStatus","candidate-default-with-fit-check"
"pedagogy:spacing","layer","tactic"
"pedagogy:spacing","grainSize","micro-move"
"pedagogy:spacing","maturity","established"
"pedagogy:spacing","tradition","cognitive"
"pedagogy:spacing","domain","general"
"pedagogy:spacing","lifespanStage","primary"
"pedagogy:spacing","lifespanStage","middle"
"pedagogy:spacing","lifespanStage","secondary"
"pedagogy:spacing","lifespanStage","postsecondary"
"pedagogy:spacing","lifespanStage","adult-workplace"
"pedagogy:spacing","function","practice"
"pedagogy:spacing","function","consolidate"
"pedagogy:spacing","evidenceStatus","strong"
"pedagogy:spacing","recommendationStatus","candidate-default-with-fit-check"
"pedagogy:spatial-skills-training","layer","tactic"
"pedagogy:spatial-skills-training","grainSize","lesson"
"pedagogy:spatial-skills-training","maturity","consolidating"
"pedagogy:spatial-skills-training","tradition","cognitive"
"pedagogy:spatial-skills-training","tradition","developmental"
"pedagogy:spatial-skills-training","domain","mathematics"
"pedagogy:spatial-skills-training","domain","science"
"pedagogy:spatial-skills-training","domain","engineering-design"
"pedagogy:spatial-skills-training","lifespanStage","preschool"
"pedagogy:spatial-skills-training","lifespanStage","primary"
"pedagogy:spatial-skills-training","lifespanStage","middle"
"pedagogy:spatial-skills-training","lifespanStage","secondary"
"pedagogy:spatial-skills-training","lifespanStage","postsecondary"
"pedagogy:spatial-skills-training","function","practice"
"pedagogy:spatial-skills-training","function","transfer"
"pedagogy:spatial-skills-training","evidenceStatus","context-dependent"
"pedagogy:spatial-skills-training","recommendationStatus","contextual-option"
"pedagogy:stereotype-threat","layer","construct"
"pedagogy:stereotype-threat","grainSize","micro-move"
"pedagogy:stereotype-threat","maturity","disputed"
"pedagogy:stereotype-threat","tradition","motivational-social"
"pedagogy:stereotype-threat","tradition","critical-equity"
"pedagogy:stereotype-threat","domain","general"
"pedagogy:stereotype-threat","domain","assessment-measurement"
"pedagogy:stereotype-threat","lifespanStage","secondary"
"pedagogy:stereotype-threat","lifespanStage","postsecondary"
"pedagogy:stereotype-threat","lifespanStage","adult-workplace"
"pedagogy:stereotype-threat","function","climate"
"pedagogy:stereotype-threat","function","assess"
"pedagogy:stereotype-threat","evidenceStatus","contested"
"pedagogy:stereotype-threat","recommendationStatus","do-not-generalize"
"pedagogy:structured-collaboration","layer","tactic"
"pedagogy:structured-collaboration","grainSize","lesson"
"pedagogy:structured-collaboration","maturity","established"
"pedagogy:structured-collaboration","tradition","sociocultural"
"pedagogy:structured-collaboration","domain","general"
"pedagogy:structured-collaboration","lifespanStage","primary"
"pedagogy:structured-collaboration","lifespanStage","middle"
"pedagogy:structured-collaboration","lifespanStage","secondary"
"pedagogy:structured-collaboration","lifespanStage","postsecondary"
"pedagogy:structured-collaboration","function","collaborate"
"pedagogy:structured-collaboration","function","practice"
"pedagogy:structured-collaboration","evidenceStatus","context-dependent"
"pedagogy:structured-collaboration","recommendationStatus","contextual-option"
"pedagogy:study-skills-programs","layer","method"
"pedagogy:study-skills-programs","grainSize","unit-course"
"pedagogy:study-skills-programs","maturity","established"
"pedagogy:study-skills-programs","tradition","cognitive"
"pedagogy:study-skills-programs","tradition","instructional-design"
"pedagogy:study-skills-programs","domain","general"
"pedagogy:study-skills-programs","lifespanStage","secondary"
"pedagogy:study-skills-programs","lifespanStage","postsecondary"
"pedagogy:study-skills-programs","lifespanStage","adult-workplace"
"pedagogy:study-skills-programs","function","self-regulate"
"pedagogy:study-skills-programs","function","transfer"
"pedagogy:study-skills-programs","evidenceStatus","strong"
"pedagogy:study-skills-programs","recommendationStatus","contextual-option"
"pedagogy:summarization-training","layer","tactic"
"pedagogy:summarization-training","grainSize","micro-move"
"pedagogy:summarization-training","maturity","established"
"pedagogy:summarization-training","tradition","cognitive"
"pedagogy:summarization-training","domain","literacy"
"pedagogy:summarization-training","domain","general"
"pedagogy:summarization-training","lifespanStage","middle"
"pedagogy:summarization-training","lifespanStage","secondary"
"pedagogy:summarization-training","lifespanStage","postsecondary"
"pedagogy:summarization-training","function","consolidate"
"pedagogy:summarization-training","function","self-regulate"
"pedagogy:summarization-training","evidenceStatus","context-dependent"
"pedagogy:summarization-training","recommendationStatus","contextual-option"
"pedagogy:system-resource-tradeoffs","layer","construct"
"pedagogy:system-resource-tradeoffs","grainSize","program-system"
"pedagogy:system-resource-tradeoffs","maturity","consolidating"
"pedagogy:system-resource-tradeoffs","tradition","critical-equity"
"pedagogy:system-resource-tradeoffs","tradition","instructional-design"
"pedagogy:system-resource-tradeoffs","domain","general"
"pedagogy:system-resource-tradeoffs","domain","teacher-development"
"pedagogy:system-resource-tradeoffs","lifespanStage","primary"
"pedagogy:system-resource-tradeoffs","lifespanStage","middle"
"pedagogy:system-resource-tradeoffs","lifespanStage","secondary"
"pedagogy:system-resource-tradeoffs","function","sequence"
"pedagogy:system-resource-tradeoffs","function","access"
"pedagogy:system-resource-tradeoffs","function","climate"
"pedagogy:system-resource-tradeoffs","evidenceStatus","context-dependent"
"pedagogy:system-resource-tradeoffs","recommendationStatus","contextual-option"
"pedagogy:systematic-phonics-programme","layer","method"
"pedagogy:systematic-phonics-programme","grainSize","program-system"
"pedagogy:systematic-phonics-programme","maturity","established"
"pedagogy:systematic-phonics-programme","tradition","cognitive"
"pedagogy:systematic-phonics-programme","tradition","behavioral"
"pedagogy:systematic-phonics-programme","domain","literacy"
"pedagogy:systematic-phonics-programme","domain","special-education"
"pedagogy:systematic-phonics-programme","lifespanStage","preschool"
"pedagogy:systematic-phonics-programme","lifespanStage","primary"
"pedagogy:systematic-phonics-programme","lifespanStage","middle"
"pedagogy:systematic-phonics-programme","function","explain"
"pedagogy:systematic-phonics-programme","function","practice"
"pedagogy:systematic-phonics-programme","function","sequence"
"pedagogy:systematic-phonics-programme","evidenceStatus","strong"
"pedagogy:systematic-phonics-programme","recommendationStatus","candidate-default-with-fit-check"
"pedagogy:task-based-language-teaching","layer","method"
"pedagogy:task-based-language-teaching","grainSize","unit-course"
"pedagogy:task-based-language-teaching","maturity","consolidating"
"pedagogy:task-based-language-teaching","tradition","sociocultural"
"pedagogy:task-based-language-teaching","tradition","cognitive"
"pedagogy:task-based-language-teaching","domain","world-language"
"pedagogy:task-based-language-teaching","domain","multilingual"
"pedagogy:task-based-language-teaching","lifespanStage","primary"
"pedagogy:task-based-language-teaching","lifespanStage","middle"
"pedagogy:task-based-language-teaching","lifespanStage","secondary"
"pedagogy:task-based-language-teaching","lifespanStage","postsecondary"
"pedagogy:task-based-language-teaching","lifespanStage","adult-workplace"
"pedagogy:task-based-language-teaching","function","practice"
"pedagogy:task-based-language-teaching","function","transfer"
"pedagogy:task-based-language-teaching","function","motivate"
"pedagogy:task-based-language-teaching","evidenceStatus","context-dependent"
"pedagogy:task-based-language-teaching","recommendationStatus","contextual-option"
"pedagogy:teacher-expectancy","layer","construct"
"pedagogy:teacher-expectancy","grainSize","program-system"
"pedagogy:teacher-expectancy","maturity","consolidating"
"pedagogy:teacher-expectancy","tradition","motivational-social"
"pedagogy:teacher-expectancy","tradition","critical-equity"
"pedagogy:teacher-expectancy","domain","general"
"pedagogy:teacher-expectancy","domain","teacher-development"
"pedagogy:teacher-expectancy","lifespanStage","primary"
"pedagogy:teacher-expectancy","lifespanStage","middle"
"pedagogy:teacher-expectancy","lifespanStage","secondary"
"pedagogy:teacher-expectancy","function","climate"
"pedagogy:teacher-expectancy","function","diagnose"
"pedagogy:teacher-expectancy","evidenceStatus","context-dependent"
"pedagogy:teacher-expectancy","recommendationStatus","contextual-option"
"pedagogy:test-enhanced-transfer-limits","layer","constraint"
"pedagogy:test-enhanced-transfer-limits","grainSize","micro-move"
"pedagogy:test-enhanced-transfer-limits","maturity","established"
"pedagogy:test-enhanced-transfer-limits","tradition","cognitive"
"pedagogy:test-enhanced-transfer-limits","domain","general"
"pedagogy:test-enhanced-transfer-limits","domain","assessment-measurement"
"pedagogy:test-enhanced-transfer-limits","lifespanStage","cross-lifespan"
"pedagogy:test-enhanced-transfer-limits","function","transfer"
"pedagogy:test-enhanced-transfer-limits","function","practice"
"pedagogy:test-enhanced-transfer-limits","function","assess"
"pedagogy:test-enhanced-transfer-limits","evidenceStatus","strong"
"pedagogy:test-enhanced-transfer-limits","recommendationStatus","candidate-default-with-fit-check"
"pedagogy:text-structure-instruction","layer","tactic"
"pedagogy:text-structure-instruction","grainSize","lesson"
"pedagogy:text-structure-instruction","maturity","established"
"pedagogy:text-structure-instruction","tradition","cognitive"
"pedagogy:text-structure-instruction","domain","literacy"
"pedagogy:text-structure-instruction","domain","history-social-studies"
"pedagogy:text-structure-instruction","domain","science"
"pedagogy:text-structure-instruction","lifespanStage","primary"
"pedagogy:text-structure-instruction","lifespanStage","middle"
"pedagogy:text-structure-instruction","lifespanStage","secondary"
"pedagogy:text-structure-instruction","function","explain"
"pedagogy:text-structure-instruction","function","consolidate"
"pedagogy:text-structure-instruction","evidenceStatus","strong"
"pedagogy:text-structure-instruction","recommendationStatus","contextual-option"
"pedagogy:threshold-concepts","layer","theory"
"pedagogy:threshold-concepts","grainSize","unit-course"
"pedagogy:threshold-concepts","maturity","emerging"
"pedagogy:threshold-concepts","tradition","constructivist"
"pedagogy:threshold-concepts","domain","general"
"pedagogy:threshold-concepts","domain","history-social-studies"
"pedagogy:threshold-concepts","domain","science"
"pedagogy:threshold-concepts","lifespanStage","secondary"
"pedagogy:threshold-concepts","lifespanStage","postsecondary"
"pedagogy:threshold-concepts","lifespanStage","adult-workplace"
"pedagogy:threshold-concepts","function","sequence"
"pedagogy:threshold-concepts","function","diagnose"
"pedagogy:threshold-concepts","evidenceStatus","hypothesis"
"pedagogy:threshold-concepts","recommendationStatus","experimental-only"
"pedagogy:tpack","layer","framework"
"pedagogy:tpack","grainSize","program-system"
"pedagogy:tpack","maturity","consolidating"
"pedagogy:tpack","tradition","instructional-design"
"pedagogy:tpack","domain","teacher-development"
"pedagogy:tpack","domain","digital-environments"
"pedagogy:tpack","lifespanStage","cross-lifespan"
"pedagogy:tpack","function","sequence"
"pedagogy:tpack","function","explain"
"pedagogy:tpack","evidenceStatus","context-dependent"
"pedagogy:tpack","recommendationStatus","do-not-generalize"
"pedagogy:training-design-effectiveness","layer","principle"
"pedagogy:training-design-effectiveness","grainSize","program-system"
"pedagogy:training-design-effectiveness","maturity","established"
"pedagogy:training-design-effectiveness","tradition","instructional-design"
"pedagogy:training-design-effectiveness","tradition","behavioral"
"pedagogy:training-design-effectiveness","domain","professional-workplace"
"pedagogy:training-design-effectiveness","domain","health"
"pedagogy:training-design-effectiveness","lifespanStage","adult-workplace"
"pedagogy:training-design-effectiveness","function","practice"
"pedagogy:training-design-effectiveness","function","assess"
"pedagogy:training-design-effectiveness","function","feedback"
"pedagogy:training-design-effectiveness","evidenceStatus","strong"
"pedagogy:training-design-effectiveness","recommendationStatus","candidate-default-with-fit-check"
"pedagogy:transfer-bridging","layer","principle"
"pedagogy:transfer-bridging","grainSize","unit-course"
"pedagogy:transfer-bridging","maturity","consolidating"
"pedagogy:transfer-bridging","tradition","cognitive"
"pedagogy:transfer-bridging","domain","general"
"pedagogy:transfer-bridging","lifespanStage","cross-lifespan"
"pedagogy:transfer-bridging","function","transfer"
"pedagogy:transfer-bridging","evidenceStatus","context-dependent"
"pedagogy:transfer-bridging","recommendationStatus","contextual-option"
"pedagogy:transfer-of-training","layer","framework"
"pedagogy:transfer-of-training","grainSize","program-system"
"pedagogy:transfer-of-training","maturity","established"
"pedagogy:transfer-of-training","tradition","instructional-design"
"pedagogy:transfer-of-training","tradition","motivational-social"
"pedagogy:transfer-of-training","domain","professional-workplace"
"pedagogy:transfer-of-training","lifespanStage","adult-workplace"
"pedagogy:transfer-of-training","function","transfer"
"pedagogy:transfer-of-training","function","climate"
"pedagogy:transfer-of-training","evidenceStatus","strong"
"pedagogy:transfer-of-training","recommendationStatus","candidate-default-with-fit-check"
"pedagogy:transformative-learning","layer","theory"
"pedagogy:transformative-learning","grainSize","program-system"
"pedagogy:transformative-learning","maturity","emerging"
"pedagogy:transformative-learning","tradition","constructivist"
"pedagogy:transformative-learning","tradition","critical-equity"
"pedagogy:transformative-learning","domain","professional-workplace"
"pedagogy:transformative-learning","domain","general"
"pedagogy:transformative-learning","lifespanStage","adult-workplace"
"pedagogy:transformative-learning","lifespanStage","older-adult"
"pedagogy:transformative-learning","lifespanStage","postsecondary"
"pedagogy:transformative-learning","function","transfer"
"pedagogy:transformative-learning","function","self-regulate"
"pedagogy:transformative-learning","function","climate"
"pedagogy:transformative-learning","evidenceStatus","hypothesis"
"pedagogy:transformative-learning","recommendationStatus","experimental-only"
"pedagogy:udl-options","layer","framework"
"pedagogy:udl-options","grainSize","program-system"
"pedagogy:udl-options","maturity","disputed"
"pedagogy:udl-options","tradition","critical-equity"
"pedagogy:udl-options","tradition","instructional-design"
"pedagogy:udl-options","domain","special-education"
"pedagogy:udl-options","domain","general"
"pedagogy:udl-options","lifespanStage","primary"
"pedagogy:udl-options","lifespanStage","middle"
"pedagogy:udl-options","lifespanStage","secondary"
"pedagogy:udl-options","lifespanStage","postsecondary"
"pedagogy:udl-options","function","access"
"pedagogy:udl-options","function","sequence"
"pedagogy:udl-options","evidenceStatus","contested"
"pedagogy:udl-options","recommendationStatus","do-not-generalize"
"pedagogy:utility-value-intervention","layer","tactic"
"pedagogy:utility-value-intervention","grainSize","micro-move"
"pedagogy:utility-value-intervention","maturity","consolidating"
"pedagogy:utility-value-intervention","tradition","motivational-social"
"pedagogy:utility-value-intervention","domain","science"
"pedagogy:utility-value-intervention","domain","mathematics"
"pedagogy:utility-value-intervention","domain","general"
"pedagogy:utility-value-intervention","lifespanStage","secondary"
"pedagogy:utility-value-intervention","lifespanStage","postsecondary"
"pedagogy:utility-value-intervention","function","motivate"
"pedagogy:utility-value-intervention","evidenceStatus","context-dependent"
"pedagogy:utility-value-intervention","recommendationStatus","contextual-option"
"pedagogy:variation-theory","layer","framework"
"pedagogy:variation-theory","grainSize","lesson"
"pedagogy:variation-theory","maturity","emerging"
"pedagogy:variation-theory","tradition","constructivist"
"pedagogy:variation-theory","tradition","instructional-design"
"pedagogy:variation-theory","domain","mathematics"
"pedagogy:variation-theory","domain","science"
"pedagogy:variation-theory","domain","general"
"pedagogy:variation-theory","lifespanStage","primary"
"pedagogy:variation-theory","lifespanStage","middle"
"pedagogy:variation-theory","lifespanStage","secondary"
"pedagogy:variation-theory","function","explain"
"pedagogy:variation-theory","function","sequence"
"pedagogy:variation-theory","evidenceStatus","hypothesis"
"pedagogy:variation-theory","recommendationStatus","experimental-only"
"pedagogy:wait-time","layer","tactic"
"pedagogy:wait-time","grainSize","micro-move"
"pedagogy:wait-time","maturity","established"
"pedagogy:wait-time","tradition","cognitive"
"pedagogy:wait-time","tradition","sociocultural"
"pedagogy:wait-time","domain","general"
"pedagogy:wait-time","lifespanStage","primary"
"pedagogy:wait-time","lifespanStage","middle"
"pedagogy:wait-time","lifespanStage","secondary"
"pedagogy:wait-time","lifespanStage","postsecondary"
"pedagogy:wait-time","function","explain"
"pedagogy:wait-time","function","collaborate"
"pedagogy:wait-time","function","access"
"pedagogy:wait-time","evidenceStatus","context-dependent"
"pedagogy:wait-time","recommendationStatus","contextual-option"
"pedagogy:worked-examples-fading","layer","tactic"
"pedagogy:worked-examples-fading","grainSize","micro-move"
"pedagogy:worked-examples-fading","maturity","established"
"pedagogy:worked-examples-fading","tradition","cognitive"
"pedagogy:worked-examples-fading","domain","general"
"pedagogy:worked-examples-fading","domain","mathematics"
"pedagogy:worked-examples-fading","lifespanStage","cross-lifespan"
"pedagogy:worked-examples-fading","function","explain"
"pedagogy:worked-examples-fading","function","practice"
"pedagogy:worked-examples-fading","evidenceStatus","strong"
"pedagogy:worked-examples-fading","recommendationStatus","candidate-default-with-fit-check"
"pedagogy:working-memory-capacity","layer","construct"
"pedagogy:working-memory-capacity","grainSize","micro-move"
"pedagogy:working-memory-capacity","maturity","established"
"pedagogy:working-memory-capacity","tradition","cognitive"
"pedagogy:working-memory-capacity","tradition","neuroscience"
"pedagogy:working-memory-capacity","domain","general"
"pedagogy:working-memory-capacity","domain","special-education"
"pedagogy:working-memory-capacity","lifespanStage","cross-lifespan"
"pedagogy:working-memory-capacity","function","diagnose"
"pedagogy:working-memory-capacity","function","access"
"pedagogy:working-memory-capacity","evidenceStatus","strong"
"pedagogy:working-memory-capacity","recommendationStatus","contextual-option"
"pedagogy:writing-model-practice-reflect","layer","tactic"
"pedagogy:writing-model-practice-reflect","grainSize","unit-course"
"pedagogy:writing-model-practice-reflect","maturity","established"
"pedagogy:writing-model-practice-reflect","tradition","cognitive"
"pedagogy:writing-model-practice-reflect","tradition","behavioral"
"pedagogy:writing-model-practice-reflect","domain","literacy"
"pedagogy:writing-model-practice-reflect","lifespanStage","primary"
"pedagogy:writing-model-practice-reflect","lifespanStage","middle"
"pedagogy:writing-model-practice-reflect","lifespanStage","secondary"
"pedagogy:writing-model-practice-reflect","function","practice"
"pedagogy:writing-model-practice-reflect","function","feedback"
"pedagogy:writing-model-practice-reflect","evidenceStatus","strong"
"pedagogy:writing-model-practice-reflect","recommendationStatus","candidate-default-with-fit-check"
"pedagogy:writing-strategy-instruction","layer","method"
"pedagogy:writing-strategy-instruction","grainSize","unit-course"
"pedagogy:writing-strategy-instruction","maturity","established"
"pedagogy:writing-strategy-instruction","tradition","cognitive"
"pedagogy:writing-strategy-instruction","tradition","behavioral"
"pedagogy:writing-strategy-instruction","domain","literacy"
"pedagogy:writing-strategy-instruction","lifespanStage","primary"
"pedagogy:writing-strategy-instruction","lifespanStage","middle"
"pedagogy:writing-strategy-instruction","lifespanStage","secondary"
"pedagogy:writing-strategy-instruction","function","practice"
"pedagogy:writing-strategy-instruction","function","self-regulate"
"pedagogy:writing-strategy-instruction","function","feedback"
"pedagogy:writing-strategy-instruction","evidenceStatus","strong"
"pedagogy:writing-strategy-instruction","recommendationStatus","candidate-default-with-fit-check"
